trackid,uid,rating
SOLBHCO12AB018769A,6361,10
SOLBHCO12AB018769A,7809,10
SOVZVPT12AB018A59E,3058,6
SOVZVPT12AB018A59E,6247,8
SOVZVPT12AB018A59E,7660,8
SOZWDHS12AB0188A33,2784,9
SOZWDHS12AB0188A33,3131,7
SOZWDHS12AB0188A33,4747,6
SOFSKON12A8C13B3B5,2621,9
SOFSKON12A8C13B3B5,3943,9
SOFSKON12A8C13B3B5,4489,7
SOBOCAG12A6BD55D56,3019,7
SOBOCAG12A6BD55D56,4856,10
SOBOCAG12A6BD55D56,7276,8
SONCYFS12A8C14261E,2865,6
SONCYFS12A8C14261E,5806,7
SONCYFS12A8C14261E,8768,10
SOTNBNN12A6D4F6CC7,2313,10
SOTNBNN12A6D4F6CC7,2917,8
SOTNBNN12A6D4F6CC7,4529,7
SOXZLDX12A58A7CE52,227,10
SOXZLDX12A58A7CE52,258,7
SOXZLDX12A58A7CE52,2043,7
SOEESQT12A8C13C7D5,1637,7
SOEESQT12A8C13C7D5,3218,10
SOEESQT12A8C13C7D5,5616,6
SOSKUNI12AB0187F12,1211,6
SOSKUNI12AB0187F12,4162,7
SOSKUNI12AB0187F12,6344,6
SOSLFMU12AB018FFEA,1462,7
SOSLFMU12AB018FFEA,2789,9
SOSLFMU12AB018FFEA,6033,6
SOOKISK12AB0180667,345,10
SOOKISK12AB0180667,1414,10
SOOKISK12AB0180667,2864,8
SOVGBEK12A8C134E04,3064,6
SOVGBEK12A8C134E04,4127,8
SOVGBEK12A8C134E04,7302,9
SORJOMF12AB0186F78,1006,7
SORJOMF12AB0186F78,2781,7
SORJOMF12AB0186F78,3301,9
SOVTGXQ12A6D4FB9CA,1732,9
SOVTGXQ12A6D4FB9CA,4087,10
SOVTGXQ12A6D4FB9CA,7003,9
SOLKTEK12AB018BE1A,2397,10
SOLKTEK12AB018BE1A,3678,10
SOLKTEK12AB018BE1A,4216,9
SODYZIU12A8C13FBD9,2701,10
SODYZIU12A8C13FBD9,5115,9
SODYZIU12A8C13FBD9,5650,6
SOJRCDU12AB0189D27,229,6
SOJRCDU12AB0189D27,3023,6
SOJRCDU12AB0189D27,6003,6
SOBMHTY12AC9097B7C,2955,9
SOBMHTY12AC9097B7C,5217,6
SOBMHTY12AC9097B7C,8031,7
SOZWHVZ12A6D4F90E7,2916,7
SOZWHVZ12A6D4F90E7,3345,8
SOZWHVZ12A6D4F90E7,5414,9
SOQAHUW12AB0181F04,436,8
SOQAHUW12AB0181F04,988,10
SOQAHUW12AB0181F04,2507,7
SOVHRBI12A81C22E02,1022,8
SOVHRBI12A81C22E02,4128,7
SOVHRBI12A81C22E02,5062,7
SOHULHF12AB017F6CF,407,7
SOHULHF12AB017F6CF,2642,7
SOHULHF12AB017F6CF,4684,7
SOFWWGY12AB0185BC5,939,6
SOFWWGY12AB0185BC5,3041,9
SOFWWGY12AB0185BC5,5917,7
SOEETVW12A6D4F93B8,2060,8
SOEETVW12A6D4F93B8,5003,10
SOEETVW12A6D4F93B8,5960,9
SOJTIKK12A8C13B15E,2288,6
SOJTIKK12A8C13B15E,5530,9
SOJTIKK12A8C13B15E,8195,6
SOQBQWN12AB0186782,3152,7
SOQBQWN12AB0186782,6315,8
SOQBQWN12AB0186782,7790,8
SOKLQWF12A8C1423F2,1275,7
SOKLQWF12A8C1423F2,3122,7
SOKLQWF12A8C1423F2,5132,7
SORQLMX12A8C133FCD,2029,7
SORQLMX12A8C133FCD,4412,8
SORQLMX12A8C133FCD,5432,6
SOCLQKJ12AF72A4AB0,2532,7
SOCLQKJ12AF72A4AB0,5343,7
SOCLQKJ12AF72A4AB0,7139,9
SODWXQV12A6310F10D,939,9
SODWXQV12A6310F10D,3600,7
SODWXQV12A6310F10D,5872,8
SORKRKK12A8C13C12F,1630,6
SORKRKK12A8C13C12F,4320,7
SORKRKK12A8C13C12F,6344,7
SOQPPKZ12A58A7B1EC,82,7
SOQPPKZ12A58A7B1EC,1826,10
SOQPPKZ12A58A7B1EC,2317,7
SOXSUNF12A8C134195,2660,6
SOXSUNF12A8C134195,5275,7
SOXSUNF12A8C134195,6155,7
SOVRJYX12AB01844E1,24,9
SOVRJYX12AB01844E1,758,8
SOVRJYX12AB01844E1,1405,10
SOMOHEI12AB018785F,1960,8
SOMOHEI12AB018785F,4516,10
SOMOHEI12AB018785F,5358,9
SOOGRLD12A8C132B2F,2069,6
SOOGRLD12A8C132B2F,5006,9
SOOGRLD12A8C132B2F,7456,10
SODAEVD12AB01886BB,3116,10
SODAEVD12AB01886BB,3383,10
SODAEVD12AB01886BB,5976,10
SOAESJW12A8C137CC2,505,10
SOAESJW12A8C137CC2,2727,6
SOAESJW12A8C137CC2,2756,8
SOHCYVK12AB017BBF2,384,10
SOHCYVK12AB017BBF2,1735,7
SOHCYVK12AB017BBF2,3353,8
SOCWXYM12AB018BDF3,448,8
SOCWXYM12AB018BDF3,3385,10
SOCWXYM12AB018BDF3,3932,8
SOSYVIZ12A8C141964,222,8
SOSYVIZ12A8C141964,1234,7
SOSYVIZ12A8C141964,4095,7
SOTVEKK12A8C1392E1,905,7
SOTVEKK12A8C1392E1,3818,10
SOTVEKK12A8C1392E1,4919,8
SOHGAJH12A6D4F8F58,1429,6
SOHGAJH12A6D4F8F58,3533,7
SOHGAJH12A6D4F8F58,4475,9
SOCTSJA12AC9618325,1352,7
SOCTSJA12AC9618325,4146,10
SOCTSJA12AC9618325,6796,6
SOTYCYE12AC468AA08,1092,7
SOTYCYE12AC468AA08,4172,10
SOTYCYE12AC468AA08,4703,10
SOAKXET12CF5F86E71,965,8
SOAKXET12CF5F86E71,1668,6
SOAKXET12CF5F86E71,4127,10
SOYDHCW12A6D4F9A2E,1005,8
SOYDHCW12A6D4F9A2E,3163,6
SOYDHCW12A6D4F9A2E,6174,9
SOGBJSK12AB018D052,3235,10
SOGBJSK12AB018D052,5083,7
SOGBJSK12AB018D052,6685,6
SOSTFTW12A8C13B84A,158,7
SOSTFTW12A8C13B84A,1501,7
SOSTFTW12A8C13B84A,3135,10
SOLHFZF12AB018AB3E,328,10
SOLHFZF12AB018AB3E,434,10
SOLHFZF12AB018AB3E,2759,8
SOZEHMC12A6D4F9F30,48,6
SOZEHMC12A6D4F9F30,1278,6
SOZEHMC12A6D4F9F30,2254,7
SOYHNTG12A6D4F5703,938,6
SOYHNTG12A6D4F5703,1254,7
SOYHNTG12A6D4F5703,4137,6
SOGBRIU12A582A214C,296,10
SOGBRIU12A582A214C,2072,6
SOGBRIU12A582A214C,5179,7
SOLCPEB12A58A7BF47,606,8
SOLCPEB12A58A7BF47,1824,8
SOLCPEB12A58A7BF47,2482,10
SOFOGMR12A8C140FFF,1886,9
SOFOGMR12A8C140FFF,3058,10
SOFOGMR12A8C140FFF,5665,6
SOBJYXZ12A8AE45FF1,229,6
SOBJYXZ12A8AE45FF1,620,8
SOBJYXZ12A8AE45FF1,752,10
SOGJSEF12AB01847D4,2467,10
SOGJSEF12AB01847D4,5178,8
SOGJSEF12AB01847D4,5721,7
SOCVGQS12A8C13D7DF,336,8
SOCVGQS12A8C13D7DF,2351,6
SOCVGQS12A8C13D7DF,2827,9
SOGVRHK12A8AE47FFB,2034,6
SOGVRHK12A8AE47FFB,4791,10
SOGVRHK12A8AE47FFB,5603,6
SOGGYSM12A58A79111,1075,8
SOGGYSM12A58A79111,3834,6
SOGGYSM12A58A79111,6424,6
SOHCENZ12A8C13AC85,768,9
SOHCENZ12A8C13AC85,788,7
SOHCENZ12A8C13AC85,3917,10
SOIKVVS12AB0184063,1607,8
SOIKVVS12AB0184063,2800,7
SOIKVVS12AB0184063,5322,8
SOYCTBG12A8C144341,3129,10
SOYCTBG12A8C144341,5142,10
SOYCTBG12A8C144341,6234,10
SOMCCPJ12A8C142B6B,1427,8
SOMCCPJ12A8C142B6B,3646,7
SOMCCPJ12A8C142B6B,4493,8
SOVKCDB12A6D4FB2AB,1730,6
SOVKCDB12A6D4FB2AB,4241,8
SOVKCDB12A6D4FB2AB,5012,10
SOONOZL12A6D4FC475,1993,6
SOONOZL12A6D4FC475,4140,6
SOONOZL12A6D4FC475,5619,8
SOIHZMH12AB017DF93,2758,7
SOIHZMH12AB017DF93,5050,9
SOIHZMH12AB017DF93,6043,8
SOCQJBX12AF72AA6F2,931,8
SOCQJBX12AF72AA6F2,1980,8
SOCQJBX12AF72AA6F2,4755,6
SOMWLCK12A8C135D69,2493,6
SOMWLCK12A8C135D69,3799,7
SOMWLCK12A8C135D69,4868,7
SORHXYU12A8C13716B,535,10
SORHXYU12A8C13716B,908,8
SORHXYU12A8C13716B,2694,7
SOEMLQO12AB01808B6,278,8
SOEMLQO12AB01808B6,900,7
SOEMLQO12AB01808B6,2848,8
SOITEVV12A6D4F5969,2569,7
SOITEVV12A6D4F5969,3853,9
SOITEVV12A6D4F5969,5707,6
SOWNSZY12AB0180BCF,2454,9
SOWNSZY12AB0180BCF,4321,6
SOWNSZY12AB0180BCF,6288,9
SOQKKPE12A8C13C2CD,1060,8
SOQKKPE12A8C13C2CD,3780,7
SOQKKPE12A8C13C2CD,5152,10
SORJXPY12AB0182839,197,7
SORJXPY12AB0182839,3225,6
SORJXPY12AB0182839,3332,10
SOIRGRL12AB0186BC2,2553,10
SOIRGRL12AB0186BC2,5059,9
SOIRGRL12AB0186BC2,6670,6
SOEGTAN12A6D4F8726,2966,7
SOEGTAN12A6D4F8726,5982,9
SOEGTAN12A6D4F8726,7065,9
SODTRPJ12A8C1377E9,1208,6
SODTRPJ12A8C1377E9,2501,7
SODTRPJ12A8C1377E9,4594,7
SOKPFTZ12A6D4FA141,24,7
SOKPFTZ12A6D4FA141,1447,10
SOKPFTZ12A6D4FA141,2108,8
SOFVRCJ12AB018B4DA,1060,7
SOFVRCJ12AB018B4DA,3491,7
SOFVRCJ12AB018B4DA,4930,7
SORWMLD12A8C137D1A,1215,7
SORWMLD12A8C137D1A,1241,9
SORWMLD12A8C137D1A,3684,6
SOFHQCR12A8C138A74,621,10
SOFHQCR12A8C138A74,3264,8
SOFHQCR12A8C138A74,4338,9
SOCPGVG12AB018AA84,607,8
SOCPGVG12AB018AA84,2828,7
SOCPGVG12AB018AA84,5335,8
SOYUFEN12AB018BF99,1724,8
SOYUFEN12AB018BF99,4403,8
SOYUFEN12AB018BF99,6563,9
SOLWQFA12AB01899E8,2982,8
SOLWQFA12AB01899E8,5166,6
SOLWQFA12AB01899E8,7192,9
SOAMXQV12AB018775F,2142,9
SOAMXQV12AB018775F,2474,10
SOAMXQV12AB018775F,4265,7
SOENDOQ12A8C139A41,2673,6
SOENDOQ12A8C139A41,5959,10
SOENDOQ12A8C139A41,7171,7
SOWHAEF12A8C13EF0C,3114,7
SOWHAEF12A8C13EF0C,5009,6
SOWHAEF12A8C13EF0C,7586,6
SOTTXNS12AB0187861,463,8
SOTTXNS12AB0187861,2723,9
SOTTXNS12AB0187861,5973,10
SOXSLOL12AB0188039,595,6
SOXSLOL12AB0188039,3298,8
SOXSLOL12AB0188039,6262,7
SOQLGFP12A58A7800E,1707,7
SOQLGFP12A58A7800E,4385,8
SOQLGFP12A58A7800E,5499,9
SOPVXLX12A8C1402D5,2010,7
SOPVXLX12A8C1402D5,3293,6
SOPVXLX12A8C1402D5,3972,7
SOAOIBZ12AB01815BE,597,9
SOAOIBZ12AB01815BE,2195,7
SOAOIBZ12AB01815BE,2805,6
SOZHPGD12A8C1394FE,1564,7
SOZHPGD12A8C1394FE,3460,10
SOZHPGD12A8C1394FE,4723,10
SOSLAVG12A8C13397F,430,8
SOSLAVG12A8C13397F,3436,10
SOSLAVG12A8C13397F,3459,8
SOTTDKS12AB018D69B,274,10
SOTTDKS12AB018D69B,3134,10
SOTTDKS12AB018D69B,3501,10
SOMVWWT12A58A7AE05,1095,9
SOMVWWT12A58A7AE05,2883,8
SOMVWWT12A58A7AE05,4225,6
SOQVMXR12A81C21483,824,10
SOQVMXR12A81C21483,1944,6
SOQVMXR12A81C21483,5244,10
SODUJBS12A8C132150,2649,7
SODUJBS12A8C132150,3755,9
SODUJBS12A8C132150,4055,9
SOBBXLX12A58A79DDA,643,9
SOBBXLX12A58A79DDA,3286,8
SOBBXLX12A58A79DDA,6153,6
SOTUKVB12AB0181477,1244,8
SOTUKVB12AB0181477,2824,10
SOTUKVB12AB0181477,4781,9
SOOJPRH12A8C141995,849,9
SOOJPRH12A8C141995,1578,10
SOOJPRH12A8C141995,3164,7
SOBCOSW12A8C13D398,553,6
SOBCOSW12A8C13D398,1200,7
SOBCOSW12A8C13D398,2989,8
SOQOTLQ12AB01868D0,3330,6
SOQOTLQ12AB01868D0,6505,6
SOQOTLQ12AB01868D0,6710,6
SOBKWDJ12A8C13B2F3,1555,8
SOBKWDJ12A8C13B2F3,4232,7
SOBKWDJ12A8C13B2F3,5214,10
SOFNOQK12AB01840FC,3016,9
SOFNOQK12AB01840FC,3430,7
SOFNOQK12AB01840FC,3513,10
SOGVQGJ12AB017F169,3104,10
SOGVQGJ12AB017F169,3594,8
SOGVQGJ12AB017F169,5420,7
SOFFKZS12AB017F194,2431,6
SOFFKZS12AB017F194,3961,8
SOFFKZS12AB017F194,4959,9
SOBAYLL12A8C138AF9,2930,6
SOBAYLL12A8C138AF9,4080,10
SOBAYLL12A8C138AF9,4801,9
SOLEYHO12AB0188A85,1673,10
SOLEYHO12AB0188A85,3911,7
SOLEYHO12AB0188A85,4636,8
SOPEGZN12AB0181B3D,2532,7
SOPEGZN12AB0181B3D,5825,8
SOPEGZN12AB0181B3D,8550,6
SOXILUQ12A58A7C72A,359,9
SOXILUQ12A58A7C72A,2813,10
SOXILUQ12A58A7C72A,3580,8
SOTCKKY12AB018A141,1968,6
SOTCKKY12AB018A141,4420,9
SOTCKKY12AB018A141,6776,8
SOSWKAV12AB018FC91,1803,6
SOSWKAV12AB018FC91,4119,10
SOSWKAV12AB018FC91,5297,8
SONSKXP12A8C13A2C9,2841,8
SONSKXP12A8C13A2C9,3368,6
SONSKXP12A8C13A2C9,4708,8
SOUPIRU12A6D4FA1E1,709,10
SOUPIRU12A6D4FA1E1,3311,9
SOUPIRU12A6D4FA1E1,5477,8
SODREIN12A58A7F2E5,1496,6
SODREIN12A58A7F2E5,2686,10
SODREIN12A58A7F2E5,5639,9
SONWXQJ12A8C134D94,1696,7
SONWXQJ12A8C134D94,2485,8
SONWXQJ12A8C134D94,3268,8
SOWQTQZ12A58A7B63E,1458,8
SOWQTQZ12A58A7B63E,4137,10
SOWQTQZ12A58A7B63E,5210,8
SOLYIBD12A8C135045,2142,8
SOLYIBD12A8C135045,3103,10
SOLYIBD12A8C135045,4128,7
SOINLJW12A8C13314C,2173,9
SOINLJW12A8C13314C,2990,9
SOINLJW12A8C13314C,4916,9
SOGDBUF12A8C140FAA,1679,7
SOGDBUF12A8C140FAA,4376,9
SOGDBUF12A8C140FAA,7214,6
SORRZGD12A6310DBC3,1739,8
SORRZGD12A6310DBC3,4602,9
SORRZGD12A6310DBC3,7138,6
SODAUVL12A8C13D184,454,7
SODAUVL12A8C13D184,1846,8
SODAUVL12A8C13D184,4813,6
SOFCHDR12AB01866EF,2956,7
SOFCHDR12AB01866EF,4242,10
SOFCHDR12AB01866EF,6191,8
SOHUTDD12AB018A94F,2702,7
SOHUTDD12AB018A94F,2913,8
SOHUTDD12AB018A94F,4432,6
SOHNDEQ12A6D4F9FBE,1499,7
SOHNDEQ12A6D4F9FBE,2628,9
SOHNDEQ12A6D4F9FBE,3212,8
SOLCALW12A8C132870,1910,8
SOLCALW12A8C132870,3211,8
SOLCALW12A8C132870,5484,8
SOPOIQJ12A6701C8CF,1928,8
SOPOIQJ12A6701C8CF,2830,8
SOPOIQJ12A6701C8CF,5263,9
SOUMWOQ12A8C13A949,3267,7
SOUMWOQ12A8C13A949,5666,6
SOUMWOQ12A8C13A949,8893,10
SOIUJEF12A8C13C878,2256,6
SOIUJEF12A8C13C878,4801,6
SOIUJEF12A8C13C878,6976,6
SOXXFEW12AB017F2A8,888,9
SOXXFEW12AB017F2A8,3878,9
SOXXFEW12AB017F2A8,6043,6
SOLUIMX12AB0189599,2282,10
SOLUIMX12AB0189599,2594,8
SOLUIMX12AB0189599,5623,6
SODLRRT12AB0189535,2650,6
SODLRRT12AB0189535,5414,6
SODLRRT12AB0189535,6117,10
SOCTPFZ12AAF3B45AE,2145,8
SOCTPFZ12AAF3B45AE,3400,9
SOCTPFZ12AAF3B45AE,3965,8
SOPDILX12AF72AA3C2,2018,8
SOPDILX12AF72AA3C2,4795,6
SOPDILX12AF72AA3C2,8025,7
SOMYOQU12A8C13C2B4,1913,10
SOMYOQU12A8C13C2B4,3001,6
SOMYOQU12A8C13C2B4,5723,6
SOWETWO12A6D4FA5F3,2881,10
SOWETWO12A6D4FA5F3,3306,7
SOWETWO12A6D4FA5F3,4989,8
SOFGVWR12A8C141D19,2954,7
SOFGVWR12A8C141D19,4229,7
SOFGVWR12A8C141D19,6375,10
SOADEBB12A8C1345D9,825,7
SOADEBB12A8C1345D9,1763,6
SOADEBB12A8C1345D9,2630,9
SORZLRP12AB017D68D,2917,7
SORZLRP12AB017D68D,3378,8
SORZLRP12AB017D68D,5525,8
SOMGTTY12AB0185986,326,6
SOMGTTY12AB0185986,2577,6
SOMGTTY12AB0185986,3544,8
SOIKYMH12AB0186452,1497,7
SOIKYMH12AB0186452,2315,6
SOIKYMH12AB0186452,3656,8
SOILUPR12AB0186FC1,1235,9
SOILUPR12AB0186FC1,2074,8
SOILUPR12AB0186FC1,4852,8
SOAXGUT12AB0184D53,3321,7
SOAXGUT12AB0184D53,4092,10
SOAXGUT12AB0184D53,5718,9
SOWHNGE12A8C133D07,1724,10
SOWHNGE12A8C133D07,3459,7
SOWHNGE12A8C133D07,6301,8
SOLULNS12A8C13008E,2130,6
SOLULNS12A8C13008E,3111,10
SOLULNS12A8C13008E,4048,9
SOPMNJT12A8C13AC24,2443,7
SOPMNJT12A8C13AC24,3620,7
SOPMNJT12A8C13AC24,6841,9
SOPLBWU12AB01894DE,2487,10
SOPLBWU12AB01894DE,5729,9
SOPLBWU12AB01894DE,7220,10
SOJFCDO12AB01852EE,2956,10
SOJFCDO12AB01852EE,4960,6
SOJFCDO12AB01852EE,7355,8
SOISHVF12A8AE496BB,3163,8
SOISHVF12A8AE496BB,4245,10
SOISHVF12A8AE496BB,6271,6
SOLEQYS12AB017D59D,1198,6
SOLEQYS12AB017D59D,2305,8
SOLEQYS12AB017D59D,2505,8
SOPHMAS12AB0186B88,553,6
SOPHMAS12AB0186B88,1084,7
SOPHMAS12AB0186B88,3201,10
SOVCZHI12A6D4FAB0D,388,10
SOVCZHI12A6D4FAB0D,2821,10
SOVCZHI12A6D4FAB0D,5601,8
SOFZJFU12A8C1420A1,563,6
SOFZJFU12A8C1420A1,1568,6
SOFZJFU12A8C1420A1,2241,8
SOEWJWO12AB01865EB,2041,7
SOEWJWO12AB01865EB,4625,7
SOEWJWO12AB01865EB,4749,8
SOISSLO12AC96185B0,1213,10
SOISSLO12AC96185B0,1825,10
SOISSLO12AC96185B0,4503,7
SOCYAKZ12AB018708F,2468,8
SOCYAKZ12AB018708F,5462,9
SOCYAKZ12AB018708F,8452,10
SOAXABK12A8C13C76F,1461,10
SOAXABK12A8C13C76F,4044,7
SOAXABK12A8C13C76F,5437,9
SOOBSJW12A6D4FA2B2,296,10
SOOBSJW12A6D4FA2B2,1440,7
SOOBSJW12A6D4FA2B2,2131,8
SOWFQKL12AB017D754,1951,8
SOWFQKL12AB017D754,4573,9
SOWFQKL12AB017D754,6223,9
SOACHGQ12AB018590E,1732,7
SOACHGQ12AB018590E,3848,9
SOACHGQ12AB018590E,3869,8
SOKQFOM12A8C13E738,65,8
SOKQFOM12A8C13E738,1373,7
SOKQFOM12A8C13E738,2251,10
SOZEMEV12A6D4F9317,1918,9
SOZEMEV12A6D4F9317,5247,10
SOZEMEV12A6D4F9317,5541,7
SOQGZBE12A8C139160,681,9
SOQGZBE12A8C139160,3065,9
SOQGZBE12A8C139160,4458,6
SONMGHJ12A8C137426,2957,7
SONMGHJ12A8C137426,3258,6
SONMGHJ12A8C137426,6099,9
SOFRROW12A6701CBEA,346,8
SOFRROW12A6701CBEA,3240,8
SOFRROW12A6701CBEA,5090,9
SOIMFZR12AB017F041,1159,6
SOIMFZR12AB017F041,2285,8
SOIMFZR12AB017F041,2502,7
SOCPSFM12A8C136A50,2504,8
SOCPSFM12A8C136A50,5650,8
SOCPSFM12A8C136A50,8694,10
SOPWBZR12AB017C46D,3208,6
SOPWBZR12AB017C46D,4022,8
SOPWBZR12AB017C46D,4229,8
SORSTBQ12A8C144986,3073,9
SORSTBQ12A8C144986,4978,7
SORSTBQ12A8C144986,5054,6
SOSVQVA12A8C137DEA,1687,8
SOSVQVA12A8C137DEA,3122,6
SOSVQVA12A8C137DEA,3323,7
SOHXSRS12CF530E601,1404,6
SOHXSRS12CF530E601,3563,9
SOHXSRS12CF530E601,4059,10
SOETFVQ12A8151E8B3,474,10
SOETFVQ12A8151E8B3,3011,8
SOETFVQ12A8151E8B3,4084,8
SOAFUDP12A6D4F7211,3301,10
SOAFUDP12A6D4F7211,3629,8
SOAFUDP12A6D4F7211,6189,7
SOQZWXR12AB017FDE3,1759,6
SOQZWXR12AB017FDE3,3499,10
SOQZWXR12AB017FDE3,6609,10
SOTNQRU12A8C131FEF,1452,7
SOTNQRU12A8C131FEF,3517,8
SOTNQRU12A8C131FEF,3699,10
SOGXQRO12A8AE47D50,2107,8
SOGXQRO12A8AE47D50,4654,9
SOGXQRO12A8AE47D50,6973,8
SOFDHHB12AB0187788,2419,8
SOFDHHB12AB0187788,5110,9
SOFDHHB12AB0187788,5380,8
SOOCMUD12AC4686532,3281,6
SOOCMUD12AC4686532,5380,8
SOOCMUD12AC4686532,7544,8
SOPDAMI12A58A782EA,674,7
SOPDAMI12A58A782EA,2831,6
SOPDAMI12A58A782EA,3213,7
SORZHIP12A8C13EEB8,2519,9
SORZHIP12A8C13EEB8,2696,6
SORZHIP12A8C13EEB8,3893,8
SOIHMBZ12AC4688FD5,2401,6
SOIHMBZ12AC4688FD5,2893,10
SOIHMBZ12AC4688FD5,3865,10
SOSLSTE12AB0180800,2540,9
SOSLSTE12AB0180800,4597,10
SOSLSTE12AB0180800,5120,8
SOWEMDM12AC3DFA56B,1498,6
SOWEMDM12AC3DFA56B,4326,10
SOWEMDM12AC3DFA56B,7246,6
SOOUWXD12AB0181D16,804,6
SOOUWXD12AB0181D16,1834,7
SOOUWXD12AB0181D16,3097,8
SOONDHS12A58A7CADA,1388,9
SOONDHS12A58A7CADA,2801,8
SOONDHS12A58A7CADA,4694,10
SODYVBO12AB017C3A5,2810,8
SODYVBO12AB017C3A5,6132,7
SODYVBO12AB017C3A5,6687,7
SOXKVHN12AB0184051,1162,9
SOXKVHN12AB0184051,3692,6
SOXKVHN12AB0184051,6428,8
SOLZTXD12AB0189AEB,2284,6
SOLZTXD12AB0189AEB,3686,7
SOLZTXD12AB0189AEB,5968,9
SOKBJCQ12A6D4F9DCB,3103,10
SOKBJCQ12A6D4F9DCB,6316,8
SOKBJCQ12A6D4F9DCB,7074,7
SOXLVKX12A6310E1C9,3109,9
SOXLVKX12A6310E1C9,4747,9
SOXLVKX12A6310E1C9,7968,8
SOOWWPQ12AB018E4B7,1750,10
SOOWWPQ12AB018E4B7,4602,9
SOOWWPQ12AB018E4B7,7380,8
SOIOEMI12AB0182C50,1339,6
SOIOEMI12AB0182C50,4392,6
SOIOEMI12AB0182C50,7511,10
SOHVUPT12AB0180D45,607,6
SOHVUPT12AB0180D45,3011,6
SOHVUPT12AB0180D45,6154,10
SOZQKUN12A58A7BE4B,1470,10
SOZQKUN12A58A7BE4B,4079,6
SOZQKUN12A58A7BE4B,6382,8
SOFDXJM12A58A75955,2437,10
SOFDXJM12A58A75955,3265,9
SOFDXJM12A58A75955,3508,6
SOFPXKK12AB01807D3,584,6
SOFPXKK12AB01807D3,2164,7
SOFPXKK12AB01807D3,4112,7
SOCOQUZ12AB0181A1E,553,7
SOCOQUZ12AB0181A1E,2184,7
SOCOQUZ12AB0181A1E,3753,7
SOZLDXZ12A8C1427BE,2137,10
SOZLDXZ12A8C1427BE,2594,6
SOZLDXZ12A8C1427BE,3832,10
SOXTQOC12A6D4F6C56,1859,7
SOXTQOC12A6D4F6C56,3369,9
SOXTQOC12A6D4F6C56,6337,6
SOSLEMJ12A8C13F86B,1836,8
SOSLEMJ12A8C13F86B,4338,10
SOSLEMJ12A8C13F86B,6445,9
SOXHJSE12A8C1364FF,3013,6
SOXHJSE12A8C1364FF,5202,8
SOXHJSE12A8C1364FF,7152,7
SODUYOC12A67ADC8ED,1671,9
SODUYOC12A67ADC8ED,4029,8
SODUYOC12A67ADC8ED,5421,7
SOTAGIH12AB018152A,3215,8
SOTAGIH12AB018152A,5340,9
SOTAGIH12AB018152A,6511,9
SONKANV12AB017E5F0,695,10
SONKANV12AB017E5F0,1998,7
SONKANV12AB017E5F0,3906,10
SOBCKIM12A8C13936C,80,10
SOBCKIM12A8C13936C,949,9
SOBCKIM12A8C13936C,1624,8
SOPEYWY12A8C13A9EC,1443,6
SOPEYWY12A8C13A9EC,4174,7
SOPEYWY12A8C13A9EC,5865,6
SOPYZLU12A8C14193C,747,10
SOPYZLU12A8C14193C,3619,8
SOPYZLU12A8C14193C,5605,9
SOVSLSQ12A6D4F8F77,1096,10
SOVSLSQ12A6D4F8F77,2879,6
SOVSLSQ12A6D4F8F77,3620,9
SOOBPLB12AB018ABBA,1052,9
SOOBPLB12AB018ABBA,4165,10
SOOBPLB12AB018ABBA,5775,8
SOKAYCT12AB018ACE9,1914,6
SOKAYCT12AB018ACE9,3295,8
SOKAYCT12AB018ACE9,6470,8
SODQWRC12A8C13D19B,941,8
SODQWRC12A8C13D19B,3669,10
SODQWRC12A8C13D19B,4007,7
SOHSGTX12A67020685,804,10
SOHSGTX12A67020685,2081,8
SOHSGTX12A67020685,5013,10
SOARVHI12AB018C588,1666,8
SOARVHI12AB018C588,3460,9
SOARVHI12AB018C588,6586,8
SOQLNGZ12A8C1314E8,1169,9
SOQLNGZ12A8C1314E8,3006,6
SOQLNGZ12A8C1314E8,3537,7
SOUOYDQ12AB017EFFC,970,9
SOUOYDQ12AB017EFFC,2285,7
SOUOYDQ12AB017EFFC,2619,10
SONPXHA12AB017D876,2608,7
SONPXHA12AB017D876,2941,9
SONPXHA12AB017D876,3359,10
SONETAK12A6D4FB69A,1297,6
SONETAK12A6D4FB69A,3398,6
SONETAK12A6D4FB69A,5431,6
SOSOMQZ12AB0180900,537,9
SOSOMQZ12AB0180900,3147,7
SOSOMQZ12AB0180900,4987,9
SOUIYTT12A8C137D45,1190,7
SOUIYTT12A8C137D45,2515,8
SOUIYTT12A8C137D45,5789,10
SOKIXDM12A8C136E04,3057,6
SOKIXDM12A8C136E04,5713,8
SOKIXDM12A8C136E04,5829,9
SOPJIAU12A8C13DF3A,2059,9
SOPJIAU12A8C13DF3A,2496,7
SOPJIAU12A8C13DF3A,4053,10
SOMMMJG12AB0188A1C,2973,8
SOMMMJG12AB0188A1C,5580,6
SOMMMJG12AB0188A1C,7043,10
SOWCGOU12A81C2194D,1670,7
SOWCGOU12A81C2194D,3793,7
SOWCGOU12A81C2194D,6030,10
SOAQFIX12A6D4F8A72,841,9
SOAQFIX12A6D4F8A72,3929,7
SOAQFIX12A6D4F8A72,6021,6
SOSHODS12A6D4F79BC,1671,9
SOSHODS12A6D4F79BC,4930,10
SOSHODS12A6D4F79BC,6586,9
SOMVEML12A8C13473F,927,8
SOMVEML12A8C13473F,1555,8
SOMVEML12A8C13473F,3172,10
SOLHMFG12A81C21E88,2396,10
SOLHMFG12A81C21E88,5701,7
